payment_id,loan_id,due_date,paid_date,amount_due,amount_paid
P0032049,L002152,2024-08-17,2024-08-17,3076,3076
P0032050,L002152,2024-09-17,2024-09-25,3076,3076
P0032051,L002152,2024-10-17,2024-10-23,3076,3076
P0032052,L002153,2024-03-07,2024-03-09,9875,9875
P0032053,L002153,2024-04-07,2024-04-10,9875,9875
P0032054,L002153,2024-05-07,2024-05-13,9875,9875
P0032055,L002153,2024-06-07,2024-06-12,9875,9875
P0032056,L002153,2024-07-07,2024-07-07,9875,9875
P0032057,L002153,2024-08-07,2024-08-11,9875,9875
P0032058,L002153,2024-09-07,2024-09-13,9875,9875
P0032059,L002153,2024-10-07,2024-10-07,9875,9875
P0032060,L002153,2024-11-07,2024-11-09,9875,9875
P0032061,L002153,2024-12-07,2024-12-13,9875,9875
P0032062,L002153,2025-01-07,2025-01-17,9875,9875
P0032063,L002153,2025-02-07,2025-02-09,9875,9875
P0032064,L002154,2025-05-12,,5162,0
P0032065,L002154,2025-06-12,,5162,0
P0032066,L002154,2025-07-12,,5162,0
P0032067,L002154,2025-08-12,,5162,0
P0032068,L002154,2025-09-12,,5162,0
P0032069,L002154,2025-10-12,,5162,0
P0032070,L002154,2025-11-12,,5162,0
P0032071,L002154,2025-12-12,,5162,0
P0032072,L002154,2026-01-12,,5162,0
P0032073,L002154,2026-02-12,,5162,0
P0032074,L002154,2026-03-12,,5162,0
P0032075,L002154,2026-04-12,,5162,0
P0032076,L002155,2024-03-13,2024-03-15,4229,4229
P0032077,L002155,2024-04-13,2024-04-17,4229,4229
P0032078,L002155,2024-05-13,2024-05-20,4229,4229
P0032079,L002155,2024-06-13,2024-06-21,4229,4229
P0032080,L002155,2024-07-13,2024-07-23,4229,4229
P0032081,L002155,2024-08-13,2024-08-22,4229,4229
P0032082,L002156,2024-07-06,2024-07-08,1022,1022
P0032083,L002156,2024-08-06,2024-08-08,1022,1022
P0032084,L002156,2024-09-06,2024-09-11,1022,1022
P0032085,L002156,2024-10-06,2024-10-07,1022,1022
P0032086,L002156,2024-11-06,2024-11-16,1022,1022
P0032087,L002156,2024-12-06,2024-12-14,1022,1022
P0032088,L002156,2025-01-06,2025-01-08,1022,1022
P0032089,L002156,2025-02-06,2025-02-12,1022,1022
P0032090,L002156,2025-03-06,2025-03-16,1022,1022
P0032091,L002156,2025-04-06,2025-04-07,1022,1022
P0032092,L002156,2025-05-06,,1022,0
P0032093,L002156,2025-06-06,,1022,0
P0032094,L002156,2025-07-06,,1022,0
P0032095,L002156,2025-08-06,,1022,0
P0032096,L002156,2025-09-06,,1022,0
P0032097,L002156,2025-10-06,,1022,0
P0032098,L002156,2025-11-06,,1022,0
P0032099,L002156,2025-12-06,,1022,0
P0032100,L002156,2026-01-06,,1022,0
P0032101,L002156,2026-02-06,,1022,0
P0032102,L002156,2026-03-06,,1022,0
P0032103,L002156,2026-04-06,,1022,0
P0032104,L002156,2026-05-06,,1022,0
P0032105,L002156,2026-06-06,,1022,0
P0032106,L002157,2025-02-06,2025-02-09,2868,2868
P0032107,L002157,2025-03-06,2025-03-11,2868,2868
P0032108,L002157,2025-04-06,2025-04-06,2868,2868
P0032109,L002157,2025-05-06,,2868,0
P0032110,L002157,2025-06-06,,2868,0
P0032111,L002157,2025-07-06,,2868,0
P0032112,L002157,2025-08-06,,2868,0
P0032113,L002157,2025-09-06,,2868,0
P0032114,L002157,2025-10-06,,2868,0
P0032115,L002157,2025-11-06,,2868,0
P0032116,L002157,2025-12-06,,2868,0
P0032117,L002157,2026-01-06,,2868,0
P0032118,L002157,2026-02-06,,2868,0
P0032119,L002157,2026-03-06,,2868,0
P0032120,L002157,2026-04-06,,2868,0
P0032121,L002157,2026-05-06,,2868,0
P0032122,L002157,2026-06-06,,2868,0
P0032123,L002157,2026-07-06,,2868,0
P0032124,L002158,2024-10-14,2024-10-20,1425,1425
P0032125,L002158,2024-11-14,2024-11-16,1425,1425
P0032126,L002158,2024-12-14,2024-12-15,1425,1425
P0032127,L002158,2025-01-14,2025-01-14,1425,1425
P0032128,L002158,2025-02-14,2025-02-22,1425,1425
P0032129,L002158,2025-03-14,2025-03-18,1425,1425
P0032130,L002158,2025-04-14,2025-04-14,1425,1425
P0032131,L002158,2025-05-14,,1425,0
P0032132,L002158,2025-06-14,,1425,0
P0032133,L002158,2025-07-14,,1425,0
P0032134,L002158,2025-08-14,,1425,0
P0032135,L002158,2025-09-14,,1425,0
P0032136,L002159,2023-10-13,2023-10-14,5505,5505
P0032137,L002159,2023-11-13,2023-11-18,5505,5505
P0032138,L002159,2023-12-13,2023-12-20,5505,5505
P0032139,L002159,2024-01-13,2024-01-22,5505,5505
P0032140,L002159,2024-02-13,2024-02-22,5505,5505
P0032141,L002159,2024-03-13,2024-03-20,5505,5505
P0032142,L002160,2024-11-19,2024-11-29,3144,3144
P0032143,L002160,2024-12-19,2024-12-19,3144,3144
P0032144,L002160,2025-01-19,2025-01-25,3144,3144
P0032145,L002160,2025-02-19,2025-02-21,3144,3144
P0032146,L002160,2025-03-19,2025-03-28,3144,3144
P0032147,L002160,2025-04-19,,3144,0
P0032148,L002161,2024-09-18,2024-09-26,1597,1597
P0032149,L002161,2024-10-18,2024-10-19,1597,1597
P0032150,L002161,2024-11-18,2024-11-18,1597,1597
P0032151,L002161,2024-12-18,2024-12-27,1597,1597
P0032152,L002161,2025-01-18,2025-01-27,1597,1597
P0032153,L002161,2025-02-18,2025-02-25,1597,1597
P0032154,L002161,2025-03-18,2025-03-28,1597,1597
P0032155,L002161,2025-04-18,,1597,0
P0032156,L002161,2025-05-18,,1597,0
P0032157,L002161,2025-06-18,,1597,0
P0032158,L002161,2025-07-18,,1597,0
P0032159,L002161,2025-08-18,,1597,0
P0032160,L002161,2025-09-18,,1597,0
P0032161,L002161,2025-10-18,,1597,0
P0032162,L002161,2025-11-18,,1597,0
P0032163,L002161,2025-12-18,,1597,0
P0032164,L002161,2026-01-18,,1597,0
P0032165,L002161,2026-02-18,,1597,0
P0032166,L002162,2023-07-24,2023-07-29,1530,1530
P0032167,L002162,2023-08-24,2023-08-26,1530,1530
P0032168,L002162,2023-09-24,2023-09-30,1530,1530
P0032169,L002162,2023-10-24,2023-11-01,1530,1530
P0032170,L002162,2023-11-24,2023-11-30,1530,1530
P0032171,L002162,2023-12-24,2023-12-30,1530,1530
P0032172,L002162,2024-01-24,2024-01-29,1530,1530
P0032173,L002162,2024-02-24,2024-02-24,1530,1530
P0032174,L002162,2024-03-24,2024-04-01,1530,1530
P0032175,L002162,2024-04-24,2024-04-27,1530,1530
P0032176,L002162,2024-05-24,2024-05-30,1530,1530
P0032177,L002162,2024-06-24,2024-07-02,1530,1530
P0032178,L002163,2023-03-17,2023-03-18,826,826
P0032179,L002163,2023-04-17,2023-04-23,826,826
P0032180,L002163,2023-05-17,2023-05-25,826,826
P0032181,L002163,2023-06-17,2023-06-27,826,826
P0032182,L002163,2023-07-17,2023-07-19,826,826
P0032183,L002163,2023-08-17,2023-08-18,826,826
P0032184,L002163,2023-09-17,2023-09-21,826,826
P0032185,L002163,2023-10-17,2023-10-17,826,826
P0032186,L002163,2023-11-17,2023-11-24,826,826
P0032187,L002163,2023-12-17,2023-12-20,826,826
P0032188,L002163,2024-01-17,2024-01-24,826,826
P0032189,L002163,2024-02-17,2024-02-20,826,826
P0032190,L002163,2024-03-17,2024-03-17,826,826
P0032191,L002163,2024-04-17,2024-04-25,826,826
P0032192,L002163,2024-05-17,2024-05-27,826,826
P0032193,L002163,2024-06-17,2024-06-24,826,826
P0032194,L002163,2024-07-17,2024-07-18,826,826
P0032195,L002163,2024-08-17,2024-08-21,826,826
P0032196,L002164,2023-05-18,2023-05-21,3932,3932
P0032197,L002164,2023-06-18,2023-06-27,3932,3932
P0032198,L002164,2023-07-18,2023-07-18,3932,3932
P0032199,L002164,2023-08-18,2023-08-21,3932,3932
P0032200,L002164,2023-09-18,2023-09-27,3932,3932
P0032201,L002164,2023-10-18,2023-10-18,3932,3932
P0032202,L002164,2023-11-18,2023-11-27,3932,3932
P0032203,L002164,2023-12-18,2023-12-20,3932,3932
P0032204,L002164,2024-01-18,2024-01-18,3932,3932
P0032205,L002164,2024-02-18,2024-02-18,3932,3932
P0032206,L002164,2024-03-18,2024-03-23,3932,3932
P0032207,L002164,2024-04-18,2024-04-28,3932,3932
P0032208,L002165,2023-06-25,2023-07-01,22511,22511
P0032209,L002165,2023-07-25,2023-07-27,22511,22511
P0032210,L002165,2023-08-25,2023-08-31,22511,22511
P0032211,L002165,2023-09-25,2023-09-25,22511,22511
P0032212,L002165,2023-10-25,2023-11-01,22511,22511
P0032213,L002165,2023-11-25,2023-11-25,22511,22511
P0032214,L002166,2025-05-10,,4615,0
P0032215,L002166,2025-06-10,,4615,0
P0032216,L002166,2025-07-10,,4615,0
P0032217,L002166,2025-08-10,,4615,0
P0032218,L002166,2025-09-10,,4615,0
P0032219,L002166,2025-10-10,,4615,0
P0032220,L002166,2025-11-10,,4615,0
P0032221,L002166,2025-12-10,,4615,0
P0032222,L002166,2026-01-10,,4615,0
P0032223,L002166,2026-02-10,,4615,0
P0032224,L002166,2026-03-10,,4615,0
P0032225,L002166,2026-04-10,,4615,0
P0032226,L002166,2026-05-10,,4615,0
P0032227,L002166,2026-06-10,,4615,0
P0032228,L002166,2026-07-10,,4615,0
P0032229,L002166,2026-08-10,,4615,0
P0032230,L002166,2026-09-10,,4615,0
P0032231,L002166,2026-10-10,,4615,0
P0032232,L002167,2025-05-14,,1617,0
P0032233,L002167,2025-06-14,,1617,0
P0032234,L002167,2025-07-14,,1617,0
P0032235,L002167,2025-08-14,,1617,0
P0032236,L002167,2025-09-14,,1617,0
P0032237,L002167,2025-10-14,,1617,0
P0032238,L002167,2025-11-14,,1617,0
P0032239,L002167,2025-12-14,,1617,0
P0032240,L002167,2026-01-14,,1617,0
P0032241,L002167,2026-02-14,,1617,0
P0032242,L002167,2026-03-14,,1617,0
P0032243,L002167,2026-04-14,,1617,0
P0032244,L002167,2026-05-14,,1617,0
P0032245,L002167,2026-06-14,,1617,0
P0032246,L002167,2026-07-14,,1617,0
P0032247,L002167,2026-08-14,,1617,0
P0032248,L002167,2026-09-14,,1617,0
P0032249,L002167,2026-10-14,,1617,0
P0032250,L002167,2026-11-14,,1617,0
P0032251,L002167,2026-12-14,,1617,0
P0032252,L002167,2027-01-14,,1617,0
P0032253,L002167,2027-02-14,,1617,0
P0032254,L002167,2027-03-14,,1617,0
P0032255,L002167,2027-04-14,,1617,0
P0032256,L002168,2024-03-28,2024-04-07,1072,1072
P0032257,L002168,2024-04-28,2024-04-30,1072,1072
P0032258,L002168,2024-05-28,2024-06-07,1072,1072
P0032259,L002168,2024-06-28,2024-07-02,1072,1072
P0032260,L002168,2024-07-28,2024-08-04,1072,1072
P0032261,L002168,2024-08-28,2024-09-01,1072,1072
P0032262,L002168,2024-09-28,2024-10-06,1072,1072
P0032263,L002168,2024-10-28,2024-11-02,1072,1072
P0032264,L002168,2024-11-28,2024-12-08,1072,1072
P0032265,L002168,2024-12-28,2025-01-04,1072,1072
P0032266,L002168,2025-01-28,2025-02-06,1072,1072
P0032267,L002168,2025-02-28,2025-03-08,1072,1072
P0032268,L002169,2024-08-08,2024-08-16,684,684
P0032269,L002169,2024-09-08,2024-09-16,684,684
P0032270,L002169,2024-10-08,2024-10-17,684,684
P0032271,L002169,2024-11-08,2024-11-10,684,684
P0032272,L002169,2024-12-08,2024-12-09,684,684
P0032273,L002169,2025-01-08,2025-01-11,684,684
P0032274,L002169,2025-02-08,2025-02-10,684,684
P0032275,L002169,2025-03-08,2025-03-15,684,684
P0032276,L002169,2025-04-08,2025-04-11,684,684
P0032277,L002169,2025-05-08,,684,0
P0032278,L002169,2025-06-08,,684,0
P0032279,L002169,2025-07-08,,684,0
P0032280,L002169,2025-08-08,,684,0
P0032281,L002169,2025-09-08,,684,0
P0032282,L002169,2025-10-08,,684,0
P0032283,L002169,2025-11-08,,684,0
P0032284,L002169,2025-12-08,,684,0
P0032285,L002169,2026-01-08,,684,0
P0032286,L002169,2026-02-08,,684,0
P0032287,L002169,2026-03-08,,684,0
P0032288,L002169,2026-04-08,,684,0
P0032289,L002169,2026-05-08,,684,0
P0032290,L002169,2026-06-08,,684,0
P0032291,L002169,2026-07-08,,684,0
P0032292,L002170,2024-08-02,2024-08-10,957,957
P0032293,L002170,2024-09-02,2024-09-03,957,957
P0032294,L002170,2024-10-02,2024-10-07,957,957
P0032295,L002170,2024-11-02,2024-11-04,957,957
P0032296,L002170,2024-12-02,2024-12-04,957,957
P0032297,L002170,2025-01-02,2025-01-11,957,957
P0032298,L002170,2025-02-02,2025-02-05,957,957
P0032299,L002170,2025-03-02,2025-03-04,957,957
P0032300,L002170,2025-04-02,2025-04-04,957,957
P0032301,L002170,2025-05-02,,957,0
P0032302,L002170,2025-06-02,,957,0
P0032303,L002170,2025-07-02,,957,0
P0032304,L002170,2025-08-02,,957,0
P0032305,L002170,2025-09-02,,957,0
P0032306,L002170,2025-10-02,,957,0
P0032307,L002170,2025-11-02,,957,0
P0032308,L002170,2025-12-02,,957,0
P0032309,L002170,2026-01-02,,957,0
P0032310,L002171,2024-02-28,2024-03-08,927,927
P0032311,L002171,2024-03-28,2024-04-04,927,927
P0032312,L002171,2024-04-28,2024-05-08,927,927
P0032313,L002171,2024-05-28,2024-06-07,927,927
P0032314,L002171,2024-06-28,2024-06-30,927,927
P0032315,L002171,2024-07-28,2024-08-02,927,927
P0032316,L002171,2024-08-28,2024-09-01,927,927
P0032317,L002171,2024-09-28,2024-09-28,927,927
P0032318,L002171,2024-10-28,2024-10-29,927,927
P0032319,L002171,2024-11-28,2024-12-02,927,927
P0032320,L002171,2024-12-28,2025-01-06,927,927
P0032321,L002171,2025-01-28,2025-02-07,927,927
P0032322,L002171,2025-02-28,2025-03-10,927,927
P0032323,L002171,2025-03-28,2025-03-31,927,927
P0032324,L002171,2025-04-28,,927,0
P0032325,L002171,2025-05-28,,927,0
P0032326,L002171,2025-06-28,,927,0
P0032327,L002171,2025-07-28,,927,0
P0032328,L002172,2024-10-06,2024-10-14,612,612
P0032329,L002172,2024-11-06,2024-11-16,612,612
P0032330,L002172,2024-12-06,2024-12-10,612,612
P0032331,L002172,2025-01-06,2025-01-13,612,612
P0032332,L002172,2025-02-06,2025-02-11,612,612
P0032333,L002172,2025-03-06,2025-03-10,612,612
P0032334,L002172,2025-04-06,2025-04-09,612,612
P0032335,L002172,2025-05-06,,612,0
P0032336,L002172,2025-06-06,,612,0
P0032337,L002172,2025-07-06,,612,0
P0032338,L002172,2025-08-06,,612,0
P0032339,L002172,2025-09-06,,612,0
P0032340,L002172,2025-10-06,,612,0
P0032341,L002172,2025-11-06,,612,0
P0032342,L002172,2025-12-06,,612,0
P0032343,L002172,2026-01-06,,612,0
P0032344,L002172,2026-02-06,,612,0
P0032345,L002172,2026-03-06,,612,0
P0032346,L002173,2024-10-16,2024-10-26,2359,2359
P0032347,L002173,2024-11-16,2024-11-17,2359,2359
P0032348,L002173,2024-12-16,2024-12-24,2359,2359
P0032349,L002173,2025-01-16,2025-01-24,2359,2359
P0032350,L002173,2025-02-16,2025-02-22,2359,2359
P0032351,L002173,2025-03-16,2025-03-20,2359,2359
P0032352,L002173,2025-04-16,,2359,0
P0032353,L002173,2025-05-16,,2359,0
P0032354,L002173,2025-06-16,,2359,0
P0032355,L002173,2025-07-16,,2359,0
P0032356,L002173,2025-08-16,,2359,0
P0032357,L002173,2025-09-16,,2359,0
P0032358,L002174,2025-04-24,,4579,0
P0032359,L002174,2025-05-24,,4579,0
P0032360,L002174,2025-06-24,,4579,0
P0032361,L002174,2025-07-24,,4579,0
P0032362,L002174,2025-08-24,,4579,0
P0032363,L002174,2025-09-24,,4579,0
P0032364,L002174,2025-10-24,,4579,0
P0032365,L002174,2025-11-24,,4579,0
P0032366,L002174,2025-12-24,,4579,0
P0032367,L002174,2026-01-24,,4579,0
P0032368,L002174,2026-02-24,,4579,0
P0032369,L002174,2026-03-24,,4579,0
P0032370,L002175,2025-02-17,2025-02-22,423,423
P0032371,L002175,2025-03-17,2025-03-26,423,423
P0032372,L002175,2025-04-17,,423,0
P0032373,L002175,2025-05-17,,423,0
P0032374,L002175,2025-06-17,,423,0
P0032375,L002175,2025-07-17,,423,0
P0032376,L002175,2025-08-17,,423,0
P0032377,L002175,2025-09-17,,423,0
P0032378,L002175,2025-10-17,,423,0
P0032379,L002175,2025-11-17,,423,0
P0032380,L002175,2025-12-17,,423,0
P0032381,L002175,2026-01-17,,423,0
P0032382,L002175,2026-02-17,,423,0
P0032383,L002175,2026-03-17,,423,0
P0032384,L002175,2026-04-17,,423,0
P0032385,L002175,2026-05-17,,423,0
P0032386,L002175,2026-06-17,,423,0
P0032387,L002175,2026-07-17,,423,0
P0032388,L002176,2025-02-27,2025-03-03,2533,2533
P0032389,L002176,2025-03-27,2025-04-03,2533,2533
P0032390,L002176,2025-04-27,,2533,0
P0032391,L002176,2025-05-27,,2533,0
P0032392,L002176,2025-06-27,,2533,0
P0032393,L002176,2025-07-27,,2533,0
P0032394,L002177,2023-08-04,2023-08-12,683,683
P0032395,L002177,2023-09-04,2023-09-04,683,683
P0032396,L002177,2023-10-04,2023-10-04,683,683
P0032397,L002177,2023-11-04,2023-11-11,683,683
P0032398,L002177,2023-12-04,2023-12-14,683,683
P0032399,L002177,2024-01-04,2024-01-13,683,683
P0032400,L002177,2024-02-04,2024-02-06,683,683
P0032401,L002177,2024-03-04,2024-03-08,683,683
P0032402,L002177,2024-04-04,2024-04-10,683,683
P0032403,L002177,2024-05-04,2024-05-07,683,683
P0032404,L002177,2024-06-04,2024-06-10,683,683
P0032405,L002177,2024-07-04,2024-07-10,683,683
P0032406,L002177,2024-08-04,2024-08-13,683,683
P0032407,L002177,2024-09-04,2024-09-12,683,683
P0032408,L002177,2024-10-04,2024-10-07,683,683
P0032409,L002177,2024-11-04,2024-11-11,683,683
P0032410,L002177,2024-12-04,2024-12-09,683,683
P0032411,L002177,2025-01-04,2025-01-09,683,683
P0032412,L002177,2025-02-04,2025-02-14,683,683
P0032413,L002177,2025-03-04,2025-03-14,683,683
P0032414,L002177,2025-04-04,2025-04-09,683,683
P0032415,L002177,2025-05-04,,683,0
P0032416,L002177,2025-06-04,,683,0
P0032417,L002177,2025-07-04,,683,0
P0032418,L002178,2023-07-20,2023-07-30,1291,1291
P0032419,L002178,2023-08-20,2023-08-20,1291,1291
P0032420,L002178,2023-09-20,2023-09-24,1291,1291
P0032421,L002178,2023-10-20,2023-10-25,1291,1291
P0032422,L002178,2023-11-20,2023-11-28,1291,1291
P0032423,L002178,2023-12-20,2023-12-23,1291,1291
P0032424,L002178,2024-01-20,2024-01-28,1291,1291
P0032425,L002178,2024-02-20,2024-02-27,1291,1291
P0032426,L002178,2024-03-20,2024-03-25,1291,1291
P0032427,L002178,2024-04-20,2024-04-20,1291,1291
P0032428,L002178,2024-05-20,2024-05-20,1291,1291
P0032429,L002178,2024-06-20,2024-06-27,1291,1291
P0032430,L002179,2024-10-24,2024-10-31,1664,1664
P0032431,L002179,2024-11-24,2024-11-24,1664,1664
P0032432,L002179,2024-12-24,2025-01-02,1664,1664
P0032433,L002179,2025-01-24,2025-02-02,1664,1664
P0032434,L002179,2025-02-24,2025-02-24,1664,1664
P0032435,L002179,2025-03-24,2025-03-27,1664,1664
P0032436,L002179,2025-04-24,,1664,0
P0032437,L002179,2025-05-24,,1664,0
P0032438,L002179,2025-06-24,,1664,0
P0032439,L002179,2025-07-24,,1664,0
P0032440,L002179,2025-08-24,,1664,0
P0032441,L002179,2025-09-24,,1664,0
P0032442,L002179,2025-10-24,,1664,0
P0032443,L002179,2025-11-24,,1664,0
P0032444,L002179,2025-12-24,,1664,0
P0032445,L002179,2026-01-24,,1664,0
P0032446,L002179,2026-02-24,,1664,0
P0032447,L002179,2026-03-24,,1664,0
P0032448,L002180,2023-12-22,2023-12-23,9116,9116
P0032449,L002180,2024-01-22,2024-01-29,9116,9116
P0032450,L002180,2024-02-22,2024-02-24,9116,9116
P0032451,L002180,2024-03-22,2024-03-23,9116,9116
P0032452,L002180,2024-04-22,2024-05-02,9116,9116
P0032453,L002180,2024-05-22,2024-05-23,9116,9116
P0032454,L002181,2024-06-19,2024-06-22,3636,3636
P0032455,L002181,2024-07-19,2024-07-24,3636,3636
P0032456,L002181,2024-08-19,2024-08-28,3636,3636
P0032457,L002181,2024-09-19,2024-09-27,3636,3636
P0032458,L002181,2024-10-19,2024-10-19,3636,3636
P0032459,L002181,2024-11-19,2024-11-23,3636,3636
P0032460,L002181,2024-12-19,2024-12-22,3636,3636
P0032461,L002181,2025-01-19,2025-01-22,3636,3636
P0032462,L002181,2025-02-19,2025-02-22,3636,3636
P0032463,L002181,2025-03-19,2025-03-20,3636,3636
P0032464,L002181,2025-04-19,,3636,0
P0032465,L002181,2025-05-19,,3636,0
P0032466,L002181,2025-06-19,,3636,0
P0032467,L002181,2025-07-19,,3636,0
P0032468,L002181,2025-08-19,,3636,0
P0032469,L002181,2025-09-19,,3636,0
P0032470,L002181,2025-10-19,,3636,0
P0032471,L002181,2025-11-19,,3636,0
P0032472,L002182,2024-05-10,2024-05-15,1592,1592
P0032473,L002182,2024-06-10,2024-06-20,1592,1592
P0032474,L002182,2024-07-10,2024-07-16,1592,1592
P0032475,L002182,2024-08-10,2024-08-19,1592,1592
P0032476,L002182,2024-09-10,2024-09-16,1592,1592
P0032477,L002182,2024-10-10,2024-10-14,1592,1592
P0032478,L002183,2024-02-20,2024-02-20,525,525
P0032479,L002183,2024-03-20,2024-03-21,525,525
P0032480,L002183,2024-04-20,2024-04-20,525,525
P0032481,L002183,2024-05-20,2024-05-21,525,525
P0032482,L002183,2024-06-20,2024-06-24,525,525
P0032483,L002183,2024-07-20,2024-07-26,525,525
P0032484,L002183,2024-08-20,2024-08-20,525,525
P0032485,L002183,2024-09-20,2024-09-21,525,525
P0032486,L002183,2024-10-20,2024-10-29,525,525
P0032487,L002183,2024-11-20,2024-11-30,525,525
P0032488,L002183,2024-12-20,2024-12-23,525,525
P0032489,L002183,2025-01-20,2025-01-23,525,525
P0032490,L002183,2025-02-20,2025-02-25,525,525
P0032491,L002183,2025-03-20,2025-03-22,525,525
P0032492,L002183,2025-04-20,,525,0
P0032493,L002183,2025-05-20,,525,0
P0032494,L002183,2025-06-20,,525,0
P0032495,L002183,2025-07-20,,525,0
P0032496,L002184,2023-10-24,2023-10-24,714,714
P0032497,L002184,2023-11-24,2023-11-30,714,714
P0032498,L002184,2023-12-24,2023-12-26,714,714
P0032499,L002184,2024-01-24,2024-01-26,714,714
P0032500,L002184,2024-02-24,2024-03-01,714,714
P0032501,L002184,2024-03-24,2024-03-24,714,714
P0032502,L002184,2024-04-24,2024-05-04,714,714
P0032503,L002184,2024-05-24,2024-06-02,714,714
P0032504,L002184,2024-06-24,2024-06-27,714,714
P0032505,L002184,2024-07-24,2024-07-25,714,714
P0032506,L002184,2024-08-24,2024-08-30,714,714
P0032507,L002184,2024-09-24,2024-09-28,714,714
P0032508,L002184,2024-10-24,2024-10-26,714,714
P0032509,L002184,2024-11-24,2024-11-30,714,714
P0032510,L002184,2024-12-24,2024-12-30,714,714
P0032511,L002184,2025-01-24,2025-01-27,714,714
P0032512,L002184,2025-02-24,2025-02-27,714,714
P0032513,L002184,2025-03-24,2025-03-25,714,714
P0032514,L002184,2025-04-24,,714,0
P0032515,L002184,2025-05-24,,714,0
P0032516,L002184,2025-06-24,,714,0
P0032517,L002184,2025-07-24,,714,0
P0032518,L002184,2025-08-24,,714,0
P0032519,L002184,2025-09-24,,714,0
P0032520,L002185,2023-02-05,2023-02-11,9510,9510
P0032521,L002185,2023-03-05,2023-03-06,9510,9510
P0032522,L002185,2023-04-05,2023-04-09,9510,9510
P0032523,L002185,2023-05-05,2023-05-05,9510,9510
P0032524,L002185,2023-06-05,2023-06-13,9510,9510
P0032525,L002185,2023-07-05,2023-07-07,9510,9510
P0032526,L002185,2023-08-05,2023-08-08,9510,9510
P0032527,L002185,2023-09-05,2023-09-06,9510,9510
P0032528,L002185,2023-10-05,2023-10-05,9510,9510
P0032529,L002185,2023-11-05,2023-11-06,9510,9510
P0032530,L002185,2023-12-05,2023-12-12,9510,9510
