loan_id,customer_id,amount,issue_date,term_months,interest_rate,app_score,status
L002415,C01219,5006,2024-10-21,6,0.032,639,active
L002416,C01219,4621,2023-11-29,24,0.032,648,default
L002417,C01220,12492,2024-09-10,12,0.012,666,active
L002418,C01221,29085,2024-08-09,12,0.02,657,active
L002419,C01221,15445,2025-02-23,12,0.02,624,default
L002420,C01221,10026,2023-12-12,24,0.02,660,active
L002421,C01222,50627,2025-02-10,6,0.012,662,active
L002422,C01222,75108,2024-10-17,6,0.012,651,active
L002423,C01223,50003,2024-08-16,6,0.012,650,closed
L002424,C01224,20020,2025-01-29,12,0.012,660,active
L002425,C01224,48030,2025-03-28,24,0.012,664,active
L002426,C01224,15586,2025-01-24,6,0.012,602,active
L002427,C01225,7966,2024-12-08,18,0.032,631,active
L002428,C01226,6076,2023-02-21,18,0.032,652,default
L002429,C01227,23170,2025-01-10,24,0.02,624,default
L002430,C01228,39500,2024-06-19,18,0.02,688,active
L002431,C01229,53584,2024-06-23,12,0.012,678,active
L002432,C01229,39066,2024-08-13,6,0.012,649,closed
L002433,C01229,32466,2023-10-14,12,0.012,677,closed
L002434,C01230,86889,2023-10-12,6,0.012,637,closed
L002435,C01231,16140,2023-10-25,18,0.02,667,active
L002436,C01231,20281,2024-04-28,6,0.02,686,closed
L002437,C01231,27594,2024-12-01,12,0.02,659,active
L002438,C01232,5335,2023-06-24,12,0.032,691,closed
L002439,C01232,6555,2024-11-22,18,0.032,624,active
L002440,C01232,6756,2023-08-22,24,0.032,679,active
L002441,C01233,29067,2024-12-09,18,0.012,665,active
L002442,C01234,35266,2023-12-31,18,0.012,649,active
L002443,C01234,21284,2023-12-26,24,0.012,647,default
L002444,C01235,13110,2023-03-31,6,0.02,691,closed
L002445,C01235,17700,2024-12-19,6,0.02,640,active
L002446,C01236,9282,2025-02-26,18,0.02,639,active
L002447,C01237,47939,2023-04-28,6,0.012,663,closed
L002448,C01237,21765,2023-06-27,18,0.012,655,closed
L002449,C01238,97858,2023-09-06,24,0.012,662,active
L002450,C01238,120849,2023-04-02,12,0.012,676,closed
L002451,C01238,86976,2024-10-04,18,0.012,693,active
L002452,C01239,104751,2025-03-30,18,0.012,682,active
L002453,C01240,52632,2024-10-09,18,0.02,644,active
L002454,C01240,53241,2024-07-10,18,0.02,612,active
L002455,C01241,82307,2023-08-13,18,0.012,616,closed
L002456,C01241,30577,2023-01-26,6,0.012,658,closed
L002457,C01242,16204,2025-04-12,12,0.032,644,active
L002458,C01242,13938,2024-12-08,12,0.032,640,active
L002459,C01242,13927,2024-10-11,24,0.032,665,active
L002460,C01243,37375,2023-12-15,12,0.02,677,closed
L002461,C01244,68184,2023-12-15,24,0.012,627,active
L002462,C01244,102616,2024-06-29,24,0.012,707,active
L002463,C01245,7488,2025-04-06,24,0.032,627,active
L002464,C01246,119770,2024-06-06,18,0.012,665,active
L002465,C01246,100251,2023-03-24,6,0.012,639,closed
L002466,C01247,40526,2023-01-16,6,0.012,667,closed
L002467,C01247,143208,2023-11-05,12,0.012,640,closed
L002468,C01248,21115,2023-08-17,18,0.012,652,closed
L002469,C01248,16000,2024-07-28,6,0.012,591,closed
L002470,C01249,47484,2025-01-04,18,0.02,651,active
L002471,C01249,52586,2023-11-05,18,0.02,676,active
L002472,C01250,100018,2025-01-19,6,0.012,625,active
L002473,C01250,80375,2025-03-18,12,0.012,611,active
L002474,C01250,108272,2025-01-08,24,0.012,643,active
L002475,C01251,43607,2024-05-27,12,0.02,677,active
L002476,C01251,30695,2024-06-24,24,0.02,583,active
L002477,C01252,95172,2024-10-13,6,0.012,623,closed
L002478,C01253,28719,2023-04-04,18,0.012,646,closed
L002479,C01254,2962,2023-08-27,6,0.032,693,default
L002480,C01254,1961,2024-04-04,24,0.032,720,active
L002481,C01254,5343,2023-05-31,24,0.032,661,default
L002482,C01255,18802,2024-06-17,12,0.02,681,active
L002483,C01256,17352,2025-02-16,6,0.02,658,default
L002484,C01256,5094,2024-03-17,6,0.02,673,closed
L002485,C01256,7996,2023-10-06,24,0.02,714,active
L002486,C01257,117512,2024-06-23,24,0.012,699,active
L002487,C01257,130620,2024-04-04,12,0.012,671,closed
L002488,C01257,109123,2024-03-01,6,0.012,656,closed
L002489,C01258,9761,2024-10-13,18,0.032,622,active
L002490,C01258,11738,2023-01-10,6,0.032,667,closed
L002491,C01259,46074,2024-07-24,6,0.02,667,closed
L002492,C01259,39511,2024-07-25,24,0.02,639,active
L002493,C01259,41312,2024-12-26,6,0.02,641,active
L002494,C01260,91830,2023-04-25,6,0.012,631,closed
L002495,C01260,68139,2025-03-08,12,0.012,656,active
L002496,C01261,6730,2024-11-24,24,0.032,641,default
L002497,C01262,3353,2024-05-11,12,0.032,689,default
L002498,C01263,82718,2025-02-22,6,0.012,650,default
L002499,C01263,72558,2025-03-15,18,0.012,660,active
L002500,C01264,12388,2024-05-28,12,0.02,638,active
L002501,C01264,37399,2025-03-29,12,0.02,611,active
L002502,C01265,133163,2024-03-27,6,0.012,654,closed
L002503,C01266,41333,2024-12-05,24,0.02,646,active
L002504,C01266,16501,2025-01-20,24,0.02,632,active
L002505,C01266,27058,2024-07-23,18,0.02,620,active
L002506,C01267,16557,2024-11-21,6,0.02,670,active
L002507,C01268,12020,2025-01-07,6,0.02,596,active
L002508,C01268,13515,2025-02-13,18,0.02,653,active
L002509,C01269,84338,2024-02-19,12,0.012,650,closed
L002510,C01269,77422,2024-08-17,18,0.012,624,default
L002511,C01269,94829,2024-02-13,6,0.012,659,closed
L002512,C01270,16912,2024-09-25,6,0.02,635,closed
L002513,C01270,48799,2024-12-03,24,0.02,649,active
L002514,C01271,30158,2025-03-14,12,0.02,613,active
L002515,C01271,17204,2023-11-08,6,0.02,609,closed
L002516,C01272,30171,2023-06-22,18,0.02,682,closed
L002517,C01272,21550,2023-11-11,24,0.02,646,active
L002518,C01273,60228,2023-11-24,18,0.012,641,active
L002519,C01274,19107,2025-04-14,24,0.02,680,active
L002520,C01275,29809,2023-07-09,18,0.012,662,closed
L002521,C01275,37822,2024-04-04,24,0.012,630,active
L002522,C01276,18145,2023-02-16,24,0.032,681,default
L002523,C01276,18548,2023-10-30,24,0.032,694,active
L002524,C01276,18299,2024-01-14,24,0.032,664,default
L002525,C01277,15000,2025-04-11,24,0.02,614,active
L002526,C01278,46682,2024-04-19,24,0.012,674,active
L002527,C01278,111214,2024-10-18,24,0.012,602,active
L002528,C01278,56309,2023-03-04,24,0.012,631,closed
L002529,C01279,41976,2024-08-21,6,0.012,705,closed
L002530,C01280,46189,2024-08-05,12,0.012,630,active
L002531,C01280,49074,2024-05-30,24,0.012,669,active
L002532,C01280,58440,2024-10-24,24,0.012,653,active
L002533,C01281,60798,2024-04-04,18,0.012,687,active
L002534,C01282,38241,2024-10-30,12,0.02,679,active
L002535,C01282,16843,2024-12-24,18,0.02,689,active
L002536,C01283,28650,2024-02-15,12,0.02,651,closed
L002537,C01283,37365,2024-03-17,24,0.02,670,active
L002538,C01283,43522,2024-02-21,6,0.02,668,closed
L002539,C01284,41255,2024-08-28,12,0.02,613,default
L002540,C01284,45359,2023-12-09,12,0.02,658,default
L002541,C01285,20739,2024-04-12,24,0.02,683,active
L002542,C01285,23870,2024-10-16,24,0.02,624,default
L002543,C01285,26069,2024-05-30,18,0.02,668,active
L002544,C01286,9326,2025-02-05,24,0.032,619,active
L002545,C01287,33972,2023-03-20,6,0.02,660,closed
L002546,C01287,31766,2025-03-11,12,0.02,658,active
L002547,C01288,11143,2024-04-29,12,0.02,636,active
L002548,C01288,7196,2025-02-18,12,0.02,630,default
L002549,C01288,16437,2024-10-17,24,0.02,643,active
L002550,C01289,10933,2024-05-18,12,0.02,679,active
L002551,C01290,8062,2024-04-12,18,0.02,667,active
L002552,C01290,16409,2024-05-15,12,0.02,675,active
L002553,C01290,23226,2024-06-06,6,0.02,663,closed
L002554,C01291,39698,2024-10-04,12,0.012,640,active
L002555,C01292,32422,2024-06-10,18,0.012,578,active
L002556,C01292,45496,2024-12-23,6,0.012,671,active
L002557,C01292,60302,2025-01-19,6,0.012,653,active
L002558,C01293,150710,2024-12-12,24,0.012,647,active
L002559,C01294,17297,2025-01-31,12,0.02,637,active
L002560,C01295,21690,2024-04-14,18,0.02,647,active
L002561,C01295,32476,2025-04-07,18,0.02,654,active
L002562,C01296,76400,2025-03-06,6,0.012,581,active
L002563,C01296,66636,2025-03-16,18,0.012,626,active
L002564,C01297,65233,2025-03-08,18,0.012,668,active
L002565,C01298,77660,2023-11-07,12,0.012,681,closed
L002566,C01299,84467,2024-07-28,6,0.012,659,closed
L002567,C01299,65834,2024-08-18,6,0.012,669,closed
L002568,C01300,31602,2024-04-09,24,0.012,654,active
L002569,C01300,63308,2023-07-20,12,0.012,633,closed
L002570,C01300,55446,2023-12-03,12,0.012,643,closed
L002571,C01301,9186,2024-01-18,6,0.02,649,closed
L002572,C01301,19781,2024-07-13,6,0.02,616,closed
L002573,C01301,30382,2024-02-27,6,0.02,674,closed
L002574,C01302,36447,2024-06-29,6,0.02,615,closed
L002575,C01302,18224,2024-07-17,6,0.02,622,closed
L002576,C01302,44368,2024-11-24,12,0.02,627,active
L002577,C01303,9200,2024-10-03,12,0.032,628,active
L002578,C01304,25726,2023-09-11,6,0.012,678,closed
L002579,C01305,32661,2025-04-09,18,0.02,637,active
L002580,C01306,3111,2023-12-07,12,0.032,680,closed
L002581,C01307,12313,2025-04-08,24,0.012,640,active
L002582,C01307,29807,2025-03-18,18,0.012,636,active
L002583,C01307,19439,2025-03-08,12,0.012,625,active
L002584,C01308,79312,2025-02-25,24,0.012,672,default
L002585,C01309,56084,2025-03-26,12,0.012,675,active
L002586,C01309,31485,2025-04-05,18,0.012,685,active
L002587,C01309,34821,2025-04-03,24,0.012,669,active
L002588,C01310,25417,2024-09-07,6,0.02,655,closed
L002589,C01310,10953,2023-07-22,24,0.02,672,active
L002590,C01310,16385,2024-01-16,6,0.02,680,closed
L002591,C01311,16816,2024-10-18,12,0.012,628,active
L002592,C01311,37697,2023-12-17,6,0.012,646,closed
L002593,C01312,16613,2024-02-29,18,0.012,651,active
L002594,C01312,17695,2024-08-23,24,0.012,654,active
L002595,C01312,36925,2024-12-11,24,0.012,626,active
L002596,C01313,89651,2023-12-02,24,0.012,693,active
L002597,C01314,8106,2024-08-07,18,0.032,673,active
L002598,C01315,43380,2024-07-06,12,0.012,639,active
L002599,C01316,3158,2023-12-30,6,0.032,651,closed
L002600,C01316,10169,2025-01-07,6,0.032,631,active
L002601,C01317,128828,2024-07-25,24,0.012,636,active
L002602,C01318,8044,2025-04-03,24,0.032,631,active
L002603,C01318,20295,2025-03-10,12,0.032,633,active
L002604,C01319,32563,2024-07-13,18,0.02,616,active
L002605,C01319,28889,2024-03-06,6,0.02,632,closed
L002606,C01319,25823,2025-03-23,24,0.02,617,active
L002607,C01320,35878,2023-08-29,24,0.012,661,active
L002608,C01321,40464,2025-01-20,12,0.02,620,active
L002609,C01321,19288,2024-07-15,18,0.02,675,active
L002610,C01322,60699,2025-01-22,12,0.012,656,active
L002611,C01322,72843,2023-11-25,24,0.012,632,active
L002612,C01323,14925,2023-01-19,18,0.032,649,closed
L002613,C01324,3819,2024-04-12,12,0.032,667,closed
L002614,C01325,119784,2024-08-03,6,0.012,647,closed
L002615,C01325,57842,2024-05-20,18,0.012,635,default
L002616,C01325,96975,2024-04-16,18,0.012,655,active
L002617,C01326,8746,2024-02-12,24,0.032,623,active
L002618,C01327,11587,2024-05-08,6,0.032,669,default
L002619,C01327,4975,2024-08-12,12,0.032,629,active
L002620,C01328,38992,2024-11-09,24,0.02,604,active
L002621,C01329,17673,2024-02-24,18,0.02,689,active
L002622,C01330,61913,2024-12-21,18,0.02,627,active
L002623,C01330,46826,2025-02-18,6,0.02,648,active
L002624,C01331,6094,2023-03-18,6,0.032,643,closed
L002625,C01331,15146,2024-07-05,12,0.032,633,default
L002626,C01331,6789,2024-04-19,12,0.032,658,default
L002627,C01332,4407,2024-06-25,24,0.032,661,active
L002628,C01333,15043,2024-02-26,6,0.02,696,closed
L002629,C01333,19770,2023-03-10,24,0.02,640,closed
L002630,C01334,9541,2023-10-16,18,0.032,692,active
L002631,C01334,9221,2023-06-27,24,0.032,662,default
L002632,C01335,4302,2025-03-25,12,0.032,634,active
L002633,C01335,10038,2024-08-01,6,0.032,626,default
L002634,C01336,11080,2024-04-05,6,0.02,680,closed
L002635,C01336,12985,2023-10-24,18,0.02,655,active
L002636,C01336,8082,2024-05-04,12,0.02,632,active
L002637,C01337,82876,2024-12-17,24,0.012,648,active
L002638,C01337,90025,2023-08-02,12,0.012,668,closed
L002639,C01338,25576,2024-01-30,6,0.02,627,closed
L002640,C01339,14593,2024-09-28,24,0.02,652,active
L002641,C01339,16388,2025-02-08,12,0.02,643,active
L002642,C01340,14979,2024-10-03,12,0.02,637,active
L002643,C01340,24024,2025-03-03,24,0.02,659,active
L002644,C01340,27145,2024-10-25,18,0.02,650,active
L002645,C01341,46652,2024-12-20,6,0.012,613,active
L002646,C01341,32358,2025-04-08,18,0.012,641,active
L002647,C01342,31602,2024-11-01,18,0.012,617,active
L002648,C01342,18628,2023-10-03,24,0.012,658,active
L002649,C01343,4957,2025-02-23,18,0.032,622,active
L002650,C01344,44941,2024-06-27,18,0.02,671,active
L002651,C01344,46543,2024-01-14,6,0.02,682,closed
L002652,C01345,16861,2025-04-11,24,0.032,622,active
L002653,C01346,54366,2025-03-11,24,0.02,637,active
L002654,C01346,25597,2024-08-23,18,0.02,637,active
L002655,C01347,78649,2023-03-26,24,0.012,687,closed
L002656,C01347,108852,2023-12-26,18,0.012,698,active
L002657,C01348,20443,2025-04-08,6,0.02,612,active
L002658,C01348,43816,2024-08-17,6,0.02,596,closed
L002659,C01349,41295,2023-02-04,12,0.02,654,closed
L002660,C01349,16245,2024-12-13,6,0.02,672,active
L002661,C01349,25580,2024-12-15,24,0.02,644,default
L002662,C01350,27328,2025-01-26,24,0.012,694,active
L002663,C01351,20369,2024-03-30,24,0.02,671,active
L002664,C01352,21572,2023-08-05,24,0.012,637,default
L002665,C01353,106068,2024-12-03,6,0.012,612,active
L002666,C01353,52960,2023-12-25,12,0.012,614,closed
L002667,C01354,42801,2024-06-08,6,0.012,685,closed
L002668,C01354,32461,2024-11-30,24,0.012,627,active
L002669,C01354,27798,2023-10-12,12,0.012,685,closed
L002670,C01355,15759,2024-12-16,12,0.02,629,active
L002671,C01356,15539,2025-02-13,24,0.02,605,default
L002672,C01356,21588,2023-11-19,18,0.02,687,active
L002673,C01356,8988,2024-08-07,6,0.02,602,closed
L002674,C01357,26941,2023-09-26,24,0.02,664,active
L002675,C01358,4712,2025-02-23,24,0.02,599,active
L002676,C01358,14223,2024-08-12,24,0.02,644,active
L002677,C01359,24518,2024-06-17,12,0.02,627,active
L002678,C01360,10229,2025-02-16,12,0.02,609,active
L002679,C01360,32143,2024-04-22,12,0.02,661,active
L002680,C01360,19719,2024-01-21,24,0.02,655,active
L002681,C01361,9285,2024-09-17,24,0.02,585,active
L002682,C01361,5665,2023-06-11,12,0.02,670,closed
L002683,C01362,88864,2024-12-10,6,0.012,640,active
L002684,C01362,96527,2025-01-08,24,0.012,566,active
L002685,C01363,41580,2025-02-08,24,0.02,666,active
L002686,C01364,18374,2024-06-26,12,0.032,679,active
L002687,C01364,14867,2024-11-03,18,0.032,636,active
L002688,C01365,16456,2025-03-07,6,0.032,611,active
L002689,C01366,4205,2023-01-06,24,0.032,666,closed
L002690,C01366,5823,2023-10-05,6,0.032,640,closed
L002691,C01366,6380,2025-02-12,6,0.032,671,default
L002692,C01367,49496,2024-06-10,12,0.02,689,active
L002693,C01367,21700,2023-09-27,24,0.02,638,active
L002694,C01367,32946,2024-01-21,12,0.02,642,closed
L002695,C01368,8511,2024-10-14,6,0.02,653,closed
L002696,C01369,15053,2024-05-30,12,0.012,626,active
L002697,C01370,15019,2025-03-30,18,0.02,635,active
L002698,C01371,38979,2023-12-01,6,0.02,657,closed
L002699,C01371,35658,2024-06-03,18,0.02,655,active
L002700,C01371,35005,2023-07-08,24,0.02,652,active
L002701,C01372,9227,2024-07-09,6,0.032,634,closed
L002702,C01373,17992,2023-04-23,24,0.02,648,active
L002703,C01373,16637,2024-06-27,6,0.02,667,closed
L002704,C01374,18215,2024-08-26,12,0.02,668,active
L002705,C01375,8390,2023-12-14,18,0.02,659,active
L002706,C01375,13415,2024-03-26,12,0.02,645,closed
L002707,C01376,35194,2023-01-07,6,0.012,642,closed
L002708,C01376,97107,2023-10-30,12,0.012,649,closed
L002709,C01377,22990,2023-09-23,12,0.02,694,closed
L002710,C01377,17452,2024-12-16,6,0.02,664,active
L002711,C01378,6478,2025-04-15,6,0.032,691,active
L002712,C01378,5050,2024-01-21,24,0.032,715,active
L002713,C01379,8848,2025-03-17,18,0.02,642,default
L002714,C01379,10543,2025-03-19,24,0.02,640,active
L002715,C01380,2595,2025-02-15,18,0.032,683,active
L002716,C01380,4471,2024-05-11,18,0.032,688,active
L002717,C01381,49080,2024-08-14,24,0.012,596,active
L002718,C01382,10227,2025-04-08,24,0.02,562,active
L002719,C01383,9273,2024-09-27,24,0.02,691,active
L002720,C01384,19405,2025-03-19,24,0.02,639,active
L002721,C01384,18231,2025-01-18,24,0.02,651,active
L002722,C01384,24722,2025-03-29,12,0.02,647,active
L002723,C01385,31540,2025-02-24,12,0.012,648,active
L002724,C01385,41740,2025-03-01,6,0.012,623,active
L002725,C01385,40143,2025-03-01,12,0.012,658,active
L002726,C01386,27168,2024-09-01,12,0.02,607,active
L002727,C01386,16736,2025-02-23,18,0.02,620,active
L002728,C01387,20494,2024-08-26,24,0.02,615,active
L002729,C01387,8902,2024-11-02,24,0.02,632,default
L002730,C01387,9924,2024-02-26,12,0.02,717,closed
L002731,C01388,13914,2024-12-15,12,0.02,660,active
L002732,C01388,42470,2024-11-30,6,0.02,649,default
L002733,C01388,39900,2024-10-14,18,0.02,652,active
L002734,C01389,41126,2025-02-24,24,0.02,662,active
L002735,C01389,51418,2023-06-29,18,0.02,687,closed
L002736,C01389,22329,2025-02-27,6,0.02,669,active
L002737,C01390,13658,2023-12-05,12,0.012,630,closed
L002738,C01391,28441,2024-07-20,24,0.02,664,active
L002739,C01391,28694,2024-12-19,24,0.02,666,active
L002740,C01391,48619,2025-03-30,12,0.02,640,active
L002741,C01392,13706,2025-03-27,12,0.02,645,active
L002742,C01392,10302,2024-08-25,24,0.02,668,active
L002743,C01392,27028,2024-06-20,18,0.02,658,active
L002744,C01393,5704,2024-04-24,6,0.02,630,closed
L002745,C01393,15090,2023-07-23,6,0.02,620,closed
L002746,C01393,7209,2024-03-18,6,0.02,635,closed
L002747,C01394,19917,2024-10-13,24,0.02,650,active
L002748,C01394,26028,2024-05-23,6,0.02,643,closed
L002749,C01394,9986,2024-04-19,12,0.02,701,active
L002750,C01395,34381,2024-05-11,18,0.02,666,default
L002751,C01396,44338,2025-04-04,12,0.012,632,active
L002752,C01396,33095,2024-11-06,24,0.012,670,active
L002753,C01397,7007,2023-05-31,6,0.032,676,closed
L002754,C01398,55492,2024-07-28,24,0.012,662,active
L002755,C01398,124860,2024-04-22,18,0.012,665,active
L002756,C01398,65315,2024-07-10,6,0.012,647,default
L002757,C01399,13569,2025-01-27,12,0.02,613,active
L002758,C01399,23900,2024-12-02,6,0.02,631,active
L002759,C01399,19746,2025-03-31,6,0.02,615,active
L002760,C01400,61907,2025-01-08,18,0.02,674,active
L002761,C01400,56543,2025-01-25,18,0.02,662,default
L002762,C01400,33856,2025-02-18,18,0.02,686,active
L002763,C01401,15011,2024-06-05,18,0.02,670,active
L002764,C01401,47628,2023-03-22,6,0.02,639,closed
L002765,C01402,29397,2025-04-11,18,0.02,684,active
L002766,C01402,18240,2025-04-14,24,0.02,669,active
L002767,C01402,25048,2025-03-06,12,0.02,650,active
L002768,C01403,55843,2024-09-24,18,0.012,656,default
L002769,C01404,93118,2024-09-10,12,0.012,655,active
L002770,C01405,56906,2025-01-02,24,0.012,630,active
L002771,C01405,20940,2025-04-02,18,0.012,651,active
L002772,C01405,49821,2025-03-09,18,0.012,615,default
L002773,C01406,16924,2024-12-06,12,0.02,614,active
L002774,C01406,18233,2024-05-27,18,0.02,705,active
L002775,C01407,47905,2024-05-05,12,0.02,688,active
L002776,C01407,18578,2024-12-07,6,0.02,673,active
L002777,C01408,36513,2024-05-07,6,0.012,645,closed
L002778,C01408,35825,2024-12-04,24,0.012,649,active
L002779,C01409,19121,2024-01-10,6,0.02,659,closed
L002780,C01409,24577,2024-06-26,6,0.02,691,closed
L002781,C01409,14592,2024-10-15,6,0.02,662,closed
